"acousticness","danceability","duration_ms","energy","instrumentalness","liveness","loudness","speechiness","tempo","valence"
0.22,1.67,190.47,0.67,0.01,0.29,-8.73,0.28,95.75,0.26
0.03,1.66,178.39,0.61,0.31,0.1,-10.01,0.02,96.02,0.98
0.29,1.49,154.18,0.34,0.25,0.13,-4.86,0.01,106.14,0.67
0.02,1.5,162.35,0.68,0.63,0.21,-7.92,0.01,166.66,0.76
0.24,1.42,114.79,0.7,0,-0.08,-4.16,0.07,142.41,0.68
0.19,1.63,311.3,0.54,0.35,0.09,-9.83,0,106.94,0.25
0.02,1.61,188.48,0.7,0.02,0.2,-7.05,0.13,102.79,0.35
0.07,1.64,391.22,0.54,0.54,0.29,-8.7,0.02,121.35,0.95
0.01,1.63,227.88,0.75,0.07,0.05,-6.86,0.06,110.3,0.12
0.13,1.36,131.15,0.69,0,0.25,-6.55,0.01,112.77,0.15
0.07,1.66,237.6,1,0.13,0.03,-3.58,0.02,123.2,0.61
0.22,1.43,207.39,0.77,0,0.29,-8.31,0,136.99,0.35
0.11,1.63,335.68,0.46,0.13,0.63,-7.92,0.01,99.02,0.06
0.26,1.52,306.53,0.68,0.14,0.3,-11.02,0.4,61.5,0.24
0.13,1.38,110.7,0.33,0.05,0.46,-8.36,0.11,109.31,0.38
0.19,1.71,204.52,0.57,0.18,0.16,-11.25,0.19,107.24,0.33
0.26,1.57,249.67,0.49,0.32,0.34,-6.9,0.04,85.8,0.51
0.02,1.43,232,0.86,0.41,0.17,-6.32,0.09,140.2,0.88
0.01,1.54,208.11,0.25,0.26,0.51,-8.37,0.16,85.8,0.9
0,1.93,282.86,0.75,0.01,0.04,-8.09,0.06,117.59,0.82
0.06,1.49,225.32,0.69,0.05,0.4,-2.79,0.09,130.59,0.88
0.25,1.7,283.04,0.43,0.19,0.38,-9.43,0.13,89.09,0.61
0.24,1.42,233.3,0.37,0.06,0.26,-7.18,0.14,141.68,0.06
0.1,1.59,299.05,0.47,0.13,0.02,-10.27,0.02,95.94,0.69
0.01,1.74,165.1,0.24,0.12,0.2,-7.09,0.1,146.15,0.5
0.19,1.61,253.17,0.28,0.27,0.37,-9.05,0.05,118.31,0.82
0.03,1.53,335.56,0.4,0.23,0.2,-1.64,0.07,131.8,0.07
0.05,1.55,211,0.95,0.2,0.15,-8.36,0.07,98.69,1
0.2,1.81,270.2,0.93,0.07,0.21,-5.55,0.1,133.7,0.73
0.32,1.64,306.17,0.43,0.2,0.12,-6.41,0.09,148.52,0.65
0.01,1.51,349.47,0.61,0.58,0.14,-3.68,0.15,123.34,0.74
0.53,1.55,260.33,0.61,0.25,0.13,-6.74,0.05,139.04,0.67
0.15,1.63,213.7,0.81,0.44,0.28,-8.19,0.06,112.13,0.67
0.25,1.49,119.72,0.63,0,0.18,-4.18,0.11,126.4,0.57
0.52,1.56,270.47,0.49,0.22,-0.06,-9.6,0.06,144.26,0.21
0.05,1.32,213.83,0.41,0.03,0.17,-7.01,0.14,144.77,0.46
0.05,1.75,253.56,0.39,0.21,-0.04,-6.36,0.12,94.26,0.33
0.45,1.42,186.88,0.21,0.37,0.29,-1.72,0.02,100.05,0.01
0.24,1.47,329.58,0.35,0.09,0.35,-12.75,0.15,80.15,0.14
0.03,1.41,256.01,0.66,0.29,0.36,-13.83,0.01,140.47,0.39
0.41,1.56,197.89,0.72,0.14,-0.03,-9.8,0.11,95.23,0.83
0.29,1.62,224.48,0.78,0.17,0.12,-5.64,0.1,134.39,0.47
0.13,1.26,250.98,0.42,0.03,0.12,-6.86,0.06,151.48,0.52
0.33,1.58,333.49,0.42,0.05,0.4,-7.75,0.12,131.72,0.15
0.16,1.49,110.94,0.59,0.13,0.17,-11.98,0.13,128.43,0.77
0.11,1.49,406.49,0.28,0.05,0.24,-3.7,0.07,135.08,0.13
0.44,1.41,180,0.48,0.34,0.26,-9.42,0.03,108.14,0.73
0.22,1.37,336.3,0.38,0,0.05,-9.59,0.06,80.96,0.02
0.02,1.45,231.06,0.79,0.1,0.23,-1.97,0,137.75,0.71
0.09,1.49,183.12,0.96,0.04,0.33,-7.61,0.3,119.24,0.84
0.11,1.52,341.06,0.34,0.04,0.01,-10.81,0.09,124.38,0.22
0.01,1.66,288.44,0.32,0.08,0.3,-10.54,0.08,92.22,0.56
0.13,1.98,334,0.99,0.08,0.2,-6.26,0.19,127.13,0.55
0.31,1.26,166.83,0.47,0.05,0.19,-9.14,0.17,152.08,0.96
0.47,1.53,171.53,0.21,0.18,0.13,-7.42,0.07,159.2,0.53
0.17,1.53,364.11,0.25,0.26,0.18,-5.16,0.06,144.68,0.8
0.12,1.78,163.19,0.51,0.38,0.05,-7.31,0.2,114.19,0.61
0.06,1.56,390.44,0.67,0.01,0.12,-4.95,0.18,140.74,0.5
0.45,1.72,245.54,0.97,0.14,0.23,-8.72,0.15,139.62,0.08
0.4,1.51,173.63,0.34,0.11,0.21,-6.44,0.02,135.94,0.24
0.28,1.26,88.54,0.56,0.06,0.35,-8.57,0.09,154.58,0.6
0.09,1.41,215.71,0.66,0.09,0.32,-7.02,0.21,113.96,0.81
0.03,1.45,275.54,0.84,0.23,0.38,-7.28,0,121.42,0.34
0.2,1.82,256.54,0.22,0.04,0.21,-5.41,0.15,118.28,0.8
0.17,1.39,402.91,0.62,0.05,0,1.44,0.06,143.81,0.75
0.42,1.42,276.75,0.28,0.18,0.18,-1.37,0.02,137.24,0.89
0.04,1.61,326.19,0.3,0.07,0,-5.71,0.04,128.34,0.73
0.06,1.64,267.63,0.52,0.05,0.14,-4.69,0.01,90.19,0.93
0.41,1.44,267.3,0.74,0.07,0.2,-9.99,0.17,155.1,0.37
0.27,1.89,269.85,0.94,0.13,0.27,-3.8,0.22,119.37,0.54
0.04,1.42,269.96,0.73,0.13,0.26,-6.38,0.16,144.53,0.19
0.02,1.62,305.44,0.21,0.04,-0.04,-7.17,0.2,111.39,0.7
0.06,1.73,282.16,0.7,0.15,0.32,-7.59,0.03,131.36,0.82
0.09,1.6,367.08,0.86,0.08,0.44,-5.39,0.03,101.75,0.14
0.57,1.79,165.84,0.2,0.05,0.32,-7.48,0.57,180.83,0
0.17,1.55,234.08,0.68,0.02,0.24,-5.56,0.09,79.9,0.05
0.59,1.56,158.91,0.24,0.09,0.17,-6.2,0.13,112.6,0.11
0.51,1.94,215.07,0.51,0.03,0.23,-6.5,0.17,99.34,0.71
0.14,1.5,208.52,0.42,0.46,-0.07,-7.71,0.09,182.35,1
0.26,1.4,224.49,0.63,0.09,0.22,-7.71,0.1,96.75,0.04
0.6,1.62,205.72,0.38,0.08,0.13,-5.2,0.29,101.29,0
0.23,1.67,283.11,0.68,0.14,0.35,-5.64,0.08,99.66,0.08
0.2,1.41,306.42,0.55,0.02,0.1,-6.72,0.13,98.3,0.52
0.9,1.57,306.6,0.54,0.02,0.43,-8.31,0.07,136.57,0.73
0.69,1.49,181.16,0.88,0.45,0.12,-7.27,0.06,131.94,0.53
0.03,1.62,203.57,0.24,0.25,0.6,-7.38,0.01,136.83,0.09
0.03,1.51,234.65,0.68,0.38,0.12,-9.97,0,151.82,0.64
0.12,1.7,252.69,0.35,0.12,0.07,-4.96,0.09,136.45,0.61
0.13,1.58,344.33,0.24,0.05,0.07,-7.63,0.24,107.62,0.7
0.24,1.68,256.02,0.91,0.06,0.33,-14.6,0.12,121.97,0.38
0.24,1.82,223.64,0.29,0.17,0.27,-8.6,0.19,106.51,0.85
0.02,1.55,90.15,0.47,0.23,0.23,-7.76,0,116.74,0.41
0.07,1.88,261.52,0.55,0.47,0.23,-3.95,0.04,119.76,0.71
0.18,1.27,144.17,0.39,0.08,0.1,-7.26,0.25,120.52,0.58
0.09,1.66,138.82,0.3,0.1,0.2,-4,0.31,86.35,0.66
0,1.71,285.28,0.98,0.09,0.33,-6.91,0.02,147.73,0.37
0.1,1.81,242.25,0.8,0.06,0.3,-6.72,0.04,86.66,0.91
0.1,1.54,258.42,0.81,0.23,0.26,-4.52,0.09,100.66,0.1
0.05,1.52,205.67,0.82,0.27,0.12,-10.76,0.08,141.37,0.06
0.85,1.79,214.33,0.47,0.12,0.23,-4.78,0.02,70.76,0.31
0.38,1.59,243.78,0.55,0.04,-0.12,-6.46,0.02,113.06,0.82
0.04,1.42,304.75,0.52,0.07,0.33,-3.66,0.01,120.4,0.06
0.28,1.49,177.13,0.41,0.02,0.1,-12.36,0.16,137.24,0.3
0.17,1.7,303.52,0.93,0.03,0.51,-8.26,0.02,178.22,0.71
0.22,1.4,247.78,0.46,0.02,0.59,-8.98,0.07,93.3,0.43
0.11,1.82,267.58,0.91,0.15,-0.08,-7.11,0.05,108.16,0.05
0.16,1.86,165.31,0.79,0.31,0.24,-8.44,0.01,149.39,0.94
0.04,1.51,193.24,0.27,0.02,0.44,-0.64,0,101.03,0.25
0.1,1.43,331.39,0.93,0.18,0.16,-9.87,0.35,90.67,0.89
0.17,1.56,272.05,0.81,0.08,0.22,-6.24,0.12,118.18,0.51
0.35,1.42,226.8,0.25,0.03,0.13,-5.26,0.09,123.27,0.11
0.19,1.66,273.83,0.69,0.24,0.15,-8.02,0.24,168.05,0.5
0.05,1.5,345.66,0.84,0.02,0.22,-3.66,0.05,155.82,0.91
0.16,1.35,161.88,0.73,0.25,0.06,-5.31,0.05,121.68,0.6
0.06,1.7,320.05,0.68,0.06,0.11,-5.85,0.16,105.19,0.19
0.04,1.74,181.37,0.25,0.77,0.04,-6.57,0.13,117.68,0.54
0.21,1.67,306.64,0.72,0.22,0.33,-6.88,0.03,136.77,0.49
0.37,1.57,386.07,0.65,0.05,0.32,-5.55,0.05,85.06,0.48
0.33,1.64,239.79,0.4,0.06,0.31,-7.06,0.01,113.04,0.13
0.37,1.66,176.3,1,0.12,0.15,-9.41,0.1,106.97,0.16
0.26,1.74,219.63,0.9,0.29,0.11,-4.93,0.03,87.07,0.74
0.25,2,223.03,0.24,0.02,0.08,-8.07,0,92.59,0.66
0.49,1.78,273.69,0.87,0.06,0.36,-7.5,0.29,142.49,0.11
0.11,1.53,333.88,0.98,0.07,0.03,-6.85,0.14,129.27,0.83
0.3,1.58,272.69,0.4,0.04,0.15,-10.12,0.04,124.27,0.6
0.03,1.55,358.99,0.71,0.13,0.21,-6.03,0.13,139.41,0.66
0.29,1.79,241.66,0.97,0.16,0.21,-12.85,0.04,146.15,0.85
0.08,1.88,190.71,0.84,0.05,-0.06,-8.24,0,163.17,0.81
0.37,1.56,130.58,0.27,0.09,0.2,-10.02,0.1,150.12,0.11
0.13,1.69,353.16,0.93,0.14,0.2,-6.79,0.24,177.81,0.59
0.11,1.67,225.56,0.25,0.03,0.41,-6.3,0.05,111.6,0.94
0.17,1.8,286.67,0.99,0.03,0.08,-6.47,0.13,101.73,0.17
0.66,1.43,285.57,0.66,0.01,0.29,-7.36,0.04,120.09,0.85
0.4,1.68,138.64,0.41,0.26,0.35,-3.4,0.02,121.6,0.03
0.02,1.59,264.6,0.91,0.17,0.05,-4.16,0.02,101.45,0.04
0.3,1.59,178.98,0.52,0.26,0.27,-4.83,0.19,137.62,0.48
0.19,1.55,302.16,0.89,0.03,0.34,-5.68,0.06,149.19,0.94
0.02,1.56,263.91,0.2,0.04,0.27,-6.62,0.07,120.81,0.62
0.04,1.73,146.61,0.93,0,0.29,-6.95,0.11,187.13,0.43
0.5,1.34,309.97,0.23,0.17,0.33,-5.72,0.15,142.12,0.7
0.02,1.75,210.45,0.72,0.18,0.07,-5.32,0.21,150.17,0.74
0.09,1.66,299.4,0.93,0.33,0.42,-5.78,0.07,143.18,0.96
0.02,1.58,256.08,0.98,0.01,0.15,-8.41,0.04,103.47,0.79
0.22,1.76,292.61,0.95,0.15,0.26,-7.1,0.03,133.68,0.46
0.07,1.79,229.28,0.46,0.11,0.05,-7.06,0.05,110.92,0.48
0.03,1.45,275.65,0.32,0.1,0.26,-3.78,0.07,121.24,0.53
0,1.52,131.54,0.79,0.06,0.23,-11.55,0.06,117.01,0.77
0.29,1.32,205.17,0.99,0.21,0.16,-9.04,0.2,116.52,0.23
0.34,1.76,212.77,0.3,0.04,0.37,-8.8,0.05,129.44,0.33
0.1,1.68,375.3,0.39,0.23,0.19,-6.8,0.09,128.07,0.9
0.41,1.4,231.02,0.4,0.28,0.09,-8.16,0.06,163.72,0.34
0.13,1.68,254.82,0.42,0,0.17,-4.59,0.01,89.84,0.27
0.03,1.48,200.63,0.84,0.06,0.08,-9.04,0.05,154.71,0.54
0.03,1.85,263.19,0.4,0.08,-0.11,-9.7,0.23,106.59,0.52
0.14,1.54,222.73,0.86,0.23,0.12,-7.88,0.12,139.79,0.34
0.19,1.64,165.49,0.81,0.03,0.29,-2.94,0.07,157.13,0.4
0.19,1.33,352.32,0.66,0.04,-0.09,-8.44,0.03,143.26,0.02
0.09,1.58,159.67,0.31,0.07,0.19,-8.35,0.15,151.13,0.32
0.08,1.8,261.11,0.67,0.44,-0.05,-7.18,0.01,114.01,0.79
0.16,1.61,297.37,0.36,0.2,0.25,-5.66,0.43,105.97,0.45
0.22,1.38,64.23,0.85,0.14,-0.03,-5.08,0.07,127.97,0.4
0.07,1.82,221.54,0.28,0,0.4,-7.23,0.09,80.5,0.58
0.09,1.59,104.46,0.96,0.15,0.22,-5.18,0.21,106.4,0.78
0.02,1.55,172.69,0.63,0.38,0.08,-8.42,0.15,134.48,0.25
0.11,1.37,316.31,0.88,0.17,0.1,-10.63,0.16,156.41,0.86
0.24,1.62,434.99,0.58,0.09,-0.07,-5.28,0.05,139.46,0.04
0.26,1.35,214.66,0.2,0.02,0.18,-7.79,0.16,91.57,0.79
0.15,1.73,226.49,0.8,0.16,-0.02,-4.41,0.03,63.18,0.53
0.43,1.59,331.54,0.62,0.04,0.2,-8.48,0.16,165.67,0.65
0.1,1.79,300.29,0.25,0.52,0.14,-5.92,0.11,114.18,0.02
0.05,1.8,328.45,0.22,0.02,0.24,-8.42,0.14,124.74,0.33
0.07,1.54,212.83,0.62,0.03,0.4,-3.37,0.16,135.6,0.14
0.18,1.64,244.49,0.98,0.01,-0.12,-6.96,0.14,107.79,0.9
0.02,1.89,149.46,0.89,0.08,0.32,-5.53,0.19,99.8,0.74
0.07,1.69,311.42,0.92,0.07,0.12,-9.3,0.1,92.78,0.07
0.05,1.61,265.24,1,0.23,0.32,-13.04,0.3,92.24,0.74
0.22,1.38,132.74,0.35,0.28,0.35,-11.53,0.1,77.47,0.07
0.27,1.34,225.07,0.26,0.11,0.19,-7.44,0.02,75.15,0.85
0.1,1.62,178.78,0.87,0.36,0.29,-4.41,0.05,63.97,0.65
0.22,1.66,234.53,0.69,0.05,0.32,-2.65,0.04,120.18,0.52
0.83,1.64,270.48,0.74,0.24,0.04,-6.51,0,126.58,0.52
0.33,1.66,336.38,0.75,0.02,0.19,-9.72,0.08,145.45,0.94
1.97,1.79,207.16,0.22,0.13,-0.07,-4.87,0.02,131.77,0.08
0.02,1.56,228.87,0.3,0.87,0.17,-9.89,0.12,100.83,0.38
0.35,1.83,210.05,0.26,0.61,0.1,-8.28,0.22,93.05,0.41
0.18,1.52,128.06,0.65,0.1,0.2,-4.54,0.11,118.9,0.58
0.79,1.52,370.03,0.89,0.09,0.15,-8.08,0.02,145.63,0.62
0.16,1.74,282.22,0.62,0.01,0.3,-7.01,0.06,113.15,0.16
0.06,1.51,341.03,0.55,0.15,0.35,-6.83,0.09,75.91,0.25
0.17,1.46,271.48,0.53,0.03,0.48,-8.81,0.04,93.35,0.77
0.07,1.44,218.86,0.92,0.31,0.2,-5.35,0.01,111.95,0.04
0.43,1.65,271.44,0.92,0.38,0.47,-9.64,0.06,94.25,0.39
0.06,1.4,173.39,0.38,0.04,0.36,-8.72,0.09,106.39,0.4
0.17,1.43,121.92,0.46,0.24,0.14,-4.14,0.24,145.44,0.67
0.2,1.51,246.02,0.44,0.25,0.44,-6.18,0.02,151.15,0.66
0.23,1.48,298.77,0.91,0.12,0.21,-1.19,0.08,150.16,0.78
0.22,1.6,309.42,0.51,0.32,0.03,-9.35,0.23,152.76,0.66
0.02,1.59,237.14,0.54,0.03,0.2,-7.32,0.18,105.81,0.78
0.01,1.42,250.67,0.29,0.05,0.12,-11.8,0.03,95.31,0.85
0.12,1.57,237.47,0.32,0.01,0.06,-11.29,0,83.72,0.89
0.42,1.77,254.4,0.3,0.01,0.29,-10.41,0.04,108.29,0.3
0.32,1.52,206.35,0.95,0.05,0.03,-4.06,0,150.39,0.21
0.11,1.93,212.32,0.37,0.03,0.04,-2.1,0.04,141.29,0.16
0.24,1.63,437.66,0.26,0.36,0.25,-9.55,0,139.97,0.74
0.12,1.48,183.38,0.51,0.36,0.07,-3.22,0.05,59.44,0.82
0.03,1.39,244.63,0.46,0.06,0.17,-6.04,0.04,134.37,0.59
0.33,1.63,141.45,0.88,0.25,0.22,-1.97,0.15,99.15,0.66
0.07,1.48,311.17,0.69,0.01,-0.05,-9.09,0.04,97.11,0.18
0.13,1.51,345.15,0.82,0.3,0.13,-5.06,0.32,101.3,0.02
0.53,1.38,247.77,0.61,0.12,0.3,-5.89,0.02,141.71,0.07
0.18,1.6,162.59,0.49,0.23,-0.03,-10.19,0.01,191.97,0.73
0.01,1.82,363.65,0.63,0.07,0.43,-7.3,0.01,115.98,0.88
0.12,1.6,232.83,0.41,0.25,0.46,-3.49,0.1,118.25,0.46
0.02,1.6,266.58,0.68,0.05,-0.09,-13.92,0.03,137.73,0.95
0.03,1.98,92.84,0.77,0.01,0.15,-4.1,0.08,128.9,0.28
0.26,1.41,250.76,0.79,0.16,0.43,-4.71,0.01,139.99,0.25
0.23,1.81,347.52,0.47,0.11,0.27,-6.65,0.11,150.32,0.54
0.33,1.56,122.81,0.37,0.41,0.16,-5.53,0.1,114.22,0.39
0.2,1.77,213.14,0.84,0.08,0.18,-8.49,0.01,130.43,0.82
0.14,1.48,171.49,0.88,0.42,0.01,-7.2,0.01,112.55,0.7
0.03,1.66,96.99,0.62,0.31,0.38,-11.66,0.01,138.76,0.97
0.41,1.64,106.06,0.65,0.46,0.21,-11.09,0.1,123.57,0.44
0.16,1.84,335.85,0.83,0.8,0.4,-7.32,0.03,82.93,0.51
0.15,1.73,349.72,1,0.21,0.15,-11.94,0.14,110.94,0.96
0.05,1.64,196.47,0.3,0.35,0.23,-5.25,0.04,63.2,0.02
0.18,1.67,160.9,0.21,0.13,0.18,-8,0.1,154.3,0.03
0.25,1.59,320.58,0.42,0.01,0.12,-5.86,0.01,153.62,0.49
0.12,1.7,175.79,0.32,0.08,0.12,-6.96,0.04,131.83,0.72
0.1,1.86,160.16,0.25,0.04,0.36,-5.44,0.15,137.16,0.34
0.31,1.95,153.25,0.6,0.13,0.04,-4.72,0.3,96.96,0.76
0.17,1.37,272.33,0.34,0,0.46,-6.52,0.1,128.58,0.94
0.04,1.65,322.82,0.22,0.25,0.13,-9.41,0.22,128.56,0.98
0.2,1.44,170.19,0.34,0.15,0.3,-12.12,0.01,91.82,0.1
0.14,1.6,87.6,0.3,0.57,0.08,-9.51,0.05,143.74,0.9
0.2,1.73,257.37,0.84,0.04,0.1,-4.8,0.01,203.17,0.39
0.01,1.83,271.13,0.79,0.18,0.11,-9.21,0.04,107.33,0
0.18,1.51,274.43,0.9,0.03,0.27,-2.26,0.07,108.89,0.55
0.28,1.59,220.47,0.31,0.14,-0.04,-5.78,0.01,165.1,0.46
0.13,1.66,164.29,0.79,0.12,0.34,-3.17,0.04,91.72,0.67
0.3,1.36,346.92,0.65,0.31,0.53,-7.36,0,106.76,0.71
0.04,1.4,78.03,0.41,0.04,0.32,-4.94,0.02,79.63,0.59
0.51,1.64,212.71,0.64,0.19,0.4,-4.98,0.31,117.96,0.64
0.21,1.63,223.88,0.57,0.4,-0.07,-9.2,0.12,110.8,0.5
0.76,1.41,131.88,0.7,0.11,0.24,-5.61,0.04,119.19,0.64
0.07,1.83,151.95,0.23,0,0.26,-7.22,0.01,112.65,0.61
0.01,1.67,276.63,0.99,0.01,-0.01,-0.88,0.02,90.14,0.72
0.1,1.71,230.61,0.56,0.09,-0.02,-3.65,0.01,125.26,0.36
0.11,1.97,342.68,0.21,0.05,-0.01,-9.66,0.03,69.51,0.39
0.08,1.64,352.41,0.7,0.03,0.41,-6.51,0.17,149.31,0.99
0.16,1.71,288.46,0.5,0.74,0.08,-5.83,0.05,174.04,0.28
0.28,1.6,268.14,0.47,0.2,0.29,-9.26,0,102.89,0.11
0.15,1.52,257.51,0.85,0,0.25,-10.63,0.04,103.07,0.75
0.1,1.67,193.31,0.38,0.15,0.14,-5.67,0,110.22,0.36
0.26,1.47,215.11,0.51,0.09,0.27,-2.36,0.01,123.28,0.31
0.3,1.64,223.83,0.71,0.03,0.06,-7.17,0.05,120.12,0.97
0.49,1.6,50.6,0.59,0.28,0.14,-5.13,0.01,91.58,0.13
0.07,1.32,217.27,0.46,0.03,-0.05,-7.45,0.18,123.91,0.1
0.31,1.51,267.44,0.4,0.29,0.17,-2.21,0.15,114.07,0.31
0,1.94,233.13,0.74,0.16,0.45,-5.39,0.17,142.99,0.95
0.53,1.59,208.19,0.86,0,0.21,-13,0.01,149.5,0.67
0.13,1.91,363.75,0.78,0.23,0.19,-9.19,0.04,97.18,0.24
0.01,2.15,324.84,0.94,0.07,0.27,-9.87,0.12,100.6,0.96
0.2,1.56,387.99,0.74,0.04,0.12,-6.36,0.08,80.84,0.3
0.07,1.41,313.13,0.82,0.11,0.04,-8.66,0.02,126.19,0.74
0.01,1.41,266.21,0.44,0.28,0.19,-7.07,0,103.62,0.17
0.07,1.91,292.01,0.39,0.38,0.24,-5.56,0.01,170.84,0.46
0.01,2.02,245.3,0.91,0.54,0.23,-3.96,0,155.66,0.27
0,1.54,195.42,0.68,0.05,0.09,-1.98,0.05,77.01,0.13
0.15,1.63,288.55,0.63,0.14,0.12,-14.38,0.02,108.89,0.66
0.19,2.02,161.47,0.55,0.3,0.34,-3.3,0.18,108.07,0.33
0.04,1.46,376.02,0.97,0.02,0.11,-4.85,0.15,147.97,0.05
0.26,1.71,328.08,0.24,0.1,0.08,-7.8,0.02,87.29,0.54
0.99,1.68,290.99,0.81,0.26,0.16,-7.63,0.04,81.18,0.89
0.23,1.46,141.21,0.53,0.3,0.29,-5.9,0.25,77.82,0.19
0.45,1.44,109.73,0.41,0.13,-0.03,-6.53,0.11,98.85,0.22
0.16,1.7,240.04,0.3,0.15,0.15,-5.68,0.02,141.64,0.45
0.04,1.61,282.08,0.37,0.28,0.24,-6.72,0.11,90.26,0.22
0.02,1.58,371.57,0.88,0.07,0.18,-8.98,0.1,155.67,0.26
0.03,1.35,133.36,0.47,0.32,0.3,-7.36,0.21,93.97,0.35
0.13,1.39,72.17,0.9,0.42,0.06,-7.24,0.15,148.89,0.49
0.46,1.61,230.33,0.36,0,0.09,-5.23,0.03,136.32,0.51
0.22,1.64,193.75,0.6,0,-0.11,-4.79,0.02,115.58,0.08
0.33,1.62,195.65,0.64,0.08,0.02,-10.12,0.03,153.47,0.71
0.48,1.8,200.67,0.89,0.1,0.07,-13.35,0.06,76.67,0.65
0.13,1.77,332.86,0.9,0.02,0.1,-9.13,0.03,95.21,0.79
0.02,1.16,271.69,0.42,0.11,0.36,-7.9,0.03,109.23,0.18
0.19,1.42,140.9,0.47,0.05,0.15,-8.38,0.01,138.03,0.33
0.19,1.62,292.2,0.21,0.39,0.27,-6.13,0.09,129.15,0.86
0.11,1.49,285.26,0.52,0.11,0.28,-11.56,0.06,115.14,0.8
0.04,1.38,195.72,0.75,0.15,0.17,-3.08,0.09,149.21,0.88
0.08,1.62,261.64,0.25,0.21,0.04,-4.52,0.06,107.5,0.26
0.13,1.42,284.34,0.59,0.22,0.21,-6.19,0.16,111.26,0.77
0.25,1.7,382.86,0.32,0.05,0.15,-9.53,0.01,126.19,0.1
0.15,1.45,181.02,0.98,0.2,0.13,-8.47,0.18,154.1,0.36
0.08,1.56,191.54,0.48,0.05,0.27,-11.48,0.11,126.36,0.19
0.09,1.82,201.41,0.98,0.02,0.13,-5.59,0.03,117.08,0.54
0.85,1.42,325.24,0.49,0.2,0.36,-10.57,0.11,105.49,0.76
0.38,1.47,292.38,0.93,0.48,0.02,-1.49,0.28,155.03,0.49
0.12,1.67,161.9,0.32,0.07,0.47,-3.66,0.42,126.42,0.73
0.06,1.84,224.99,0.33,0.37,0.37,-4.47,0.16,98.52,0.9
0.12,1.58,94.96,0.72,0.05,0.26,-7.88,0.3,127.25,0.33
0.06,1.66,147.89,0.25,0.06,0.37,-4.22,0.01,107.72,0.32
0.19,1.89,282.05,0.67,0.11,0.18,-3.95,0.07,171.03,0.45
0.21,1.49,207.95,0.35,0.12,0,-8.93,0.32,103.53,0.39
0.1,1.74,229.13,0.91,0.58,-0.01,-11.77,0.03,119.91,1
0.1,1.32,378.48,0.69,0.05,0.03,-10.21,0.26,112.45,0.02
0.01,1.45,375.31,0.94,0.29,0.2,-3.21,0.1,141.09,0.51
0.17,1.81,355,0.97,0.06,0.14,-8.7,0.1,192.9,0.67
0.2,1.54,176.52,0.24,0.37,0.29,-3.32,0.1,138.25,0.61
0.01,1.59,500.76,0.76,0.03,0.23,-6.3,0.01,142.89,0.46
0.36,1.46,310.67,0.73,0,0.13,-7.56,0,149.62,0.52
0.01,1.51,320.75,0.71,0.25,0.07,-6.31,0.03,126.73,0.4
0.12,1.55,247.55,0.68,0.2,0.16,-8.07,0.06,132.2,0.07
0.17,1.54,244.71,0.32,0.09,-0.05,-1.43,0.02,149.7,0.3
0.04,1.38,244.13,0.38,0.02,0.31,-8.79,0.03,155.38,0.93
0.01,1.64,255.21,0.22,0.41,-0.02,-7.6,0.02,126.04,0.2
0.18,1.58,184.1,0.86,0.77,0.19,-8.15,0.01,116.7,0.29
0.07,1.59,291.18,0.66,0.1,0.09,-5.5,0.06,112.87,0.8
0.25,1.58,211.81,0.3,0.06,0.22,-7.24,0.07,156.27,0.75
0.1,1.52,256.8,0.41,0.28,0.4,-8.63,0.09,145.77,0.88
0.13,1.61,181.09,0.27,0.04,0.1,-6.51,0.01,84.12,0.56
0.25,1.68,216.3,0.74,0.1,0.05,-11.2,0.15,123.42,0.2
0.09,1.6,117.18,0.68,0.03,-0.02,-8.22,0.21,97.34,0.51
0.52,1.7,247.21,0.65,0.26,0.07,-3.6,0.03,99.73,0.73
0.39,1.6,258.46,0.69,0.01,0.11,-6.83,0.04,153.92,0.93
0.09,1.48,279.12,0.7,0.24,0.15,-11.61,0.05,96.25,0.92
0.19,1.33,213.91,0.7,0.14,0.02,-4.99,0.01,89.7,0.07
0.02,1.52,103.45,0.28,0.33,0.44,-8.19,0.14,108.31,0.11
0.1,1.63,311.05,0.96,0.08,-0.06,-4.47,0,97.71,0.87
0.02,1.77,323.21,0.3,0,0.09,-6.34,0.02,125.13,0.6
0.05,1.47,286.75,0.86,0.25,0.2,-7.8,0.07,182.66,0.34
0.49,1.77,264.54,0.32,0.04,0.35,-6.39,0.05,156.79,0.38
0.21,1.85,283.64,0.47,0.47,-0.13,-8.36,0.15,119.84,0.75
0.06,1.45,284.58,0.5,0.29,0.31,-9.23,0,90.32,0.53
0.03,1.73,244.03,0.94,0.07,-0.02,-7.14,0.17,59.67,0.29
0.04,1.76,380.61,0.73,0.06,0.43,-6.9,0.08,120.2,0.99
0.17,1.58,84.56,0.26,0.08,0.61,-11.37,0.07,102.39,0.39
0.04,1.45,306.38,1,0.6,0.33,-7.92,0.03,171.3,0.4
0.19,1.57,95.89,0.77,0.22,-0.02,-5.39,0.18,140.09,0.25
0.05,1.74,333.41,0.41,0.04,0.2,-7.04,0.01,144.35,0.74
0.58,1.44,393.49,0.29,0.01,0.26,-8.02,0.03,99.32,0.56
0.38,1.65,271.9,0.9,0.05,0.03,-6.04,0.02,149.16,0.71
